league,season,game,jersey_number,player,team,is_starter,position,minutes_played,date,home_team,away_team,opponent_1,opponent,position_mode,is_oop,all_positions,most_common_position,position_1,position_2,position_3,position_4
ENG-Premier League,2324,West Ham-Aston Villa,2,Matty Cash,Aston Villa,False,RB,45,2024-03-17,West Ham,Aston Villa,West Ham,West Ham,RB,False,"WB,RB,RM",WB,RB,,,
ENG-Premier League,2324,West Ham-Aston Villa,3,Diego Carlos,Aston Villa,False,CB,0,2024-03-17,West Ham,Aston Villa,West Ham,West Ham,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,West Ham-Aston Villa,12,Lucas Digne,Aston Villa,False,LB,28,2024-03-17,West Ham,Aston Villa,West Ham,West Ham,LB,False,"WB,LB",WB,LB,,,
ENG-Premier League,2324,West Ham-Aston Villa,16,Calum Chambers,Aston Villa,False,CB,0,2024-03-17,West Ham,Aston Villa,West Ham,West Ham,CB,False,"CB,DM",CB,CB,,,
ENG-Premier League,2324,West Ham-Aston Villa,19,Moussa Diaby,Aston Villa,False,FW,45,2024-03-17,West Ham,Aston Villa,West Ham,West Ham,FW,False,"AM,FW,RW,AM,FW,CM,CF,RF,RM,LW,RW,AMR,RM,AM,CM",AM,FW,,,
ENG-Premier League,2324,West Ham-Aston Villa,22,Nicolo Zaniolo,Aston Villa,False,LM,28,2024-03-17,West Ham,Aston Villa,West Ham,West Ham,LM,False,"AM,RM,LW,LF,LM,FW,CM,RW,AML",AM,LM,,,
ENG-Premier League,2324,West Ham-Aston Villa,29,Kaine Kesler-Hayden,Aston Villa,False,RB,0,2024-03-17,West Ham,Aston Villa,West Ham,West Ham,RB,False,RB,RB,RB,,,
ENG-Premier League,2324,West Ham-Aston Villa,47,Tim Iroegbunam,Aston Villa,False,DM,0,2024-03-17,West Ham,Aston Villa,West Ham,West Ham,DM,False,"DM,AM,CM",DM,DM,,,
ENG-Premier League,2324,Aston Villa-Wolves,1,Emiliano Martinez,Aston Villa,True,GK,90,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Aston Villa-Wolves,3,Diego Carlos,Aston Villa,True,CB,90,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Aston Villa-Wolves,4,Ezri Konsa,Aston Villa,True,RB,90,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,CB,True,"CB,RB",CB,RB,,,
ENG-Premier League,2324,Aston Villa-Wolves,6,Douglas Luiz,Aston Villa,True,CM,90,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,CM,False,"DM,CM",DM,CM,,,
ENG-Premier League,2324,Aston Villa-Wolves,8,Youri Tielemans,Aston Villa,True,CM,90,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,CM,False,"CM,FW,DM,CF,LM,AM",CM,CM,,,
ENG-Premier League,2324,Aston Villa-Wolves,11,Ollie Watkins,Aston Villa,True,FW,45,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,FW,False,FW,FW,FW,,,
ENG-Premier League,2324,Aston Villa-Wolves,14,Pau Torres,Aston Villa,True,CB,90,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Aston Villa-Wolves,15,Alex Moreno,Aston Villa,True,LB,62,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,LB,False,"LB,WB,LW",LB,LB,,,
ENG-Premier League,2324,Aston Villa-Wolves,19,Moussa Diaby,Aston Villa,True,FW,87,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,FW,False,"AM,FW,RW,AM,FW,CM,CF,RF,RM,LW,RW,AMR,RM,AM,CM",AM,FW,,,
ENG-Premier League,2324,Aston Villa-Wolves,27,Morgan Rogers,Aston Villa,True,LM,62,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,AM,True,"AM,FW,LW,LM",AM,LM,,,
ENG-Premier League,2324,Aston Villa-Wolves,31,Leon Bailey,Aston Villa,True,AMR,89,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,RM,True,"RW,RM,RM,LW,RM,LM,RM,CM,WB,FW,AMR,FW,RW,RM",RM,AMR,,,
ENG-Premier League,2324,Aston Villa-Wolves,25,Robin Olsen,Aston Villa,False,GK,0,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Aston Villa-Wolves,12,Lucas Digne,Aston Villa,False,LB,28,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,LB,False,"WB,LB",WB,LB,,,
ENG-Premier League,2324,Aston Villa-Wolves,16,Calum Chambers,Aston Villa,False,CB,0,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,CB,False,"CB,DM",CB,CB,,,
ENG-Premier League,2324,Aston Villa-Wolves,17,Clement Lenglet,Aston Villa,False,CB,0,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Aston Villa-Wolves,22,Nicolo Zaniolo,Aston Villa,False,AML,28,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,LM,True,"AM,RM,LW,LF,LM,FW,CM,RW,AML",AM,AML,,,
ENG-Premier League,2324,Aston Villa-Wolves,24,Jhon Duran,Aston Villa,False,FW,45,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,FW,False,"FW,AM,LM,CM",FW,FW,,,
ENG-Premier League,2324,Aston Villa-Wolves,29,Kaine Kesler-Hayden,Aston Villa,False,RB,1,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,RB,False,RB,RB,RB,,,
ENG-Premier League,2324,Aston Villa-Wolves,47,Tim Iroegbunam,Aston Villa,False,CM,3,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,DM,True,"DM,AM,CM",DM,CM,,,
ENG-Premier League,2324,Aston Villa-Wolves,71,Omari Kellyman,Aston Villa,False,FW,0,2024-03-30,Aston Villa,Wolves,Wolves,Wolves,FW,False,FW,FW,FW,,,
ENG-Premier League,2324,Aston Villa-Wolves,1,Jose Sa,Wolves,True,GK,90,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Aston Villa-Wolves,3,Rayan Ait-Nouri,Wolves,True,WB,63,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,WB,False,"LB,LM,LM,WB,CB,WB,CB,LWB,AML,AM",LM,WB,,,
ENG-Premier League,2324,Aston Villa-Wolves,4,Santiago Bueno,Wolves,True,CB,90,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Aston Villa-Wolves,5,Mario Lemina,Wolves,True,CM,90,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,CM,False,"CM,DM,CM,LM,AM,LW,DM",CM,CM,,,
ENG-Premier League,2324,Aston Villa-Wolves,8,Joao Gomes,Wolves,True,CM,83,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,CM,False,"CM,DM,AM,DM,CM,RM,DM,AM",DM,CM,,,
ENG-Premier League,2324,Aston Villa-Wolves,20,Tommy Doyle,Wolves,True,CM,70,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,CM,False,"DM,CM,AM",DM,CM,,,
ENG-Premier League,2324,Aston Villa-Wolves,21,Pablo Sarabia,Wolves,True,AM,90,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,AM,False,"FW,RM,AM,CB,RW,RW,CM,LW,AMR,CM,AM,RW,FW,RF",RW,AM,,,
ENG-Premier League,2324,Aston Villa-Wolves,22,Nelson Semedo,Wolves,True,WB,83,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,WB,False,"RB,RM,WB,RM,RB",RB,WB,,,
ENG-Premier League,2324,Aston Villa-Wolves,23,Max Kilman,Wolves,True,CB,90,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Aston Villa-Wolves,24,Toti Gomes,Wolves,True,CB,90,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,CB,False,"CB,LB",CB,CB,,,
ENG-Premier League,2324,Aston Villa-Wolves,84,Leon Chiwome,Wolves,True,FW,83,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,FW,False,FW,FW,FW,,,
ENG-Premier League,2324,Aston Villa-Wolves,25,Daniel Bentley,Wolves,False,GK,0,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Aston Villa-Wolves,2,Matt Doherty,Wolves,False,WB,7,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,WB,False,"WB,RW,LB,RB,AML,LM,RM,RM,WB,LM,WB,FW,CM,CB,AM,LF,RM,LM",WB,WB,,,
ENG-Premier League,2324,Aston Villa-Wolves,6,Boubacar Traore,Wolves,False,CM,7,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,CM,False,"CM,AMC,DM,FW,RW",CM,CM,,,
ENG-Premier League,2324,Aston Villa-Wolves,17,Hugo Bueno,Wolves,False,WB,27,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,WB,False,"LB,WB,LM,CB",LB,WB,,,
ENG-Premier League,2324,Aston Villa-Wolves,62,Tawanda Chirewa,Wolves,False,AM,20,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,AM,False,"AM,FW",AM,AM,,,
ENG-Premier League,2324,Aston Villa-Wolves,63,Nathan Fraser,Wolves,False,FW,7,2024-03-30,Aston Villa,Wolves,Aston Villa,Aston Villa,FW,False,"FW,FW,CB",FW,FW,,,
ENG-Premier League,2324,Bournemouth-Everton,1,Neto,Bournemouth,True,GK,90,2024-03-30,Bournemouth,Everton,Everton,Everton,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Bournemouth-Everton,3,Milos Kerkez,Bournemouth,True,LB,62,2024-03-30,Bournemouth,Everton,Everton,Everton,LB,False,"LB,LW,LW,LB",LB,LB,,,
ENG-Premier League,2324,Bournemouth-Everton,4,Lewis Cook,Bournemouth,True,DM,90,2024-03-30,Bournemouth,Everton,Everton,Everton,DM,False,"DM,CB,DM,RB",DM,DM,,,
ENG-Premier League,2324,Bournemouth-Everton,6,Chris Mepham,Bournemouth,True,CB,90,2024-03-30,Bournemouth,Everton,Everton,Everton,CB,False,"CB,LB",CB,CB,,,
ENG-Premier League,2324,Bournemouth-Everton,9,Dominic Solanke,Bournemouth,True,FW,84,2024-03-30,Bournemouth,Everton,Everton,Everton,FW,False,"FW,CF,LF",FW,FW,,,
ENG-Premier League,2324,Bournemouth-Everton,15,Adam Smith,Bournemouth,True,RB,90,2024-03-30,Bournemouth,Everton,Everton,Everton,RB,False,"RB,LB",RB,RB,,,
ENG-Premier League,2324,Bournemouth-Everton,16,Marcus Tavernier,Bournemouth,True,LW,73,2024-03-30,Bournemouth,Everton,Everton,Everton,LW,False,"AML,RW,RW,LB,LW,LM,LW,RW,LW,LB,RW,LW",RW,LW,,,
ENG-Premier League,2324,Bournemouth-Everton,18,Tyler Adams,Bournemouth,True,DM,90,2024-03-30,Bournemouth,Everton,Everton,Everton,DM,False,DM,DM,DM,,,
ENG-Premier League,2324,Bournemouth-Everton,19,Justin Kluivert,Bournemouth,True,AM,73,2024-03-30,Bournemouth,Everton,Everton,Everton,AM,False,"LW,RW,LW,AM,FW,CM",LW,AM,,,
ENG-Premier League,2324,Bournemouth-Everton,24,Antoine Semenyo,Bournemouth,True,RW,90,2024-03-30,Bournemouth,Everton,Everton,Everton,RW,False,"RW,AML,AM,CM,LW,AMR,RW,LW,RM,AM,LW,CM",LW,RW,,,
ENG-Premier League,2324,Bournemouth-Everton,27,Illia Zabarnyi,Bournemouth,True,CB,90,2024-03-30,Bournemouth,Everton,Everton,Everton,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Bournemouth-Everton,5,Lloyd Kelly,Bournemouth,False,LB,28,2024-03-30,Bournemouth,Everton,Everton,Everton,LB,False,"CB,LB",CB,LB,,,
ENG-Premier League,2324,Bournemouth-Everton,8,Romain Faivre,Bournemouth,False,AM,0,2024-03-30,Bournemouth,Everton,Everton,Everton,AM,False,"AM,RB,CM,RW",AM,AM,,,
ENG-Premier League,2324,Bournemouth-Everton,11,Dango Ouattara,Bournemouth,False,LW,17,2024-03-30,Bournemouth,Everton,Everton,Everton,LW,False,"LW,RW,LW,RW,LB,AMR,RW,LB,LW,LW,LB",LW,LW,,,
ENG-Premier League,2324,Bournemouth-Everton,14,Alex Scott,Bournemouth,False,DM,0,2024-03-30,Bournemouth,Everton,Everton,Everton,DM,False,"DM,CM,AM,AM,CM,DM",DM,DM,,,
ENG-Premier League,2324,Bournemouth-Everton,23,James Hill,Bournemouth,False,RB,0,2024-03-30,Bournemouth,Everton,Everton,Everton,RB,False,"RB,LB",RB,RB,,,
ENG-Premier League,2324,Bournemouth-Everton,26,Enes Unal,Bournemouth,False,FW,6,2024-03-30,Bournemouth,Everton,Everton,Everton,FW,False,"AM,FW,RF,CF",AM,FW,,,
ENG-Premier League,2324,Bournemouth-Everton,29,Philip Billing,Bournemouth,False,AM,17,2024-03-30,Bournemouth,Everton,Everton,Everton,CM,True,"DM,CM,AM,FW,AML",DM,AM,,,
ENG-Premier League,2324,Bournemouth-Everton,37,Max Aarons,Bournemouth,False,RB,0,2024-03-30,Bournemouth,Everton,Everton,Everton,RB,False,"RB,LB,RB",RB,RB,,,
ENG-Premier League,2324,Bournemouth-Everton,1,Jordan Pickford,Everton,True,GK,90,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Bournemouth-Everton,6,James Tarkowski,Everton,True,CB,90,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Bournemouth-Everton,7,Dwight McNeil,Everton,True,LM,90,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,LM,False,"RM,LW,LM,LB,LW,RM,LW,RM,LM,AML,CM",RM,LM,,,
ENG-Premier League,2324,Bournemouth-Everton,8,Amadou Onana,Everton,True,CM,78,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,CM,False,"CM,DM,DM,RW",DM,CM,,,
ENG-Premier League,2324,Bournemouth-Everton,9,Dominic Calvert-Lewin,Everton,True,FW,90,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,FW,False,FW,FW,FW,,,
ENG-Premier League,2324,Bournemouth-Everton,11,Jack Harrison,Everton,True,RM,71,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,RM,False,"RM,FW,LM,RM,RW,AMR,RF,CM",RM,RM,,,
ENG-Premier League,2324,Bournemouth-Everton,16,Abdoulaye Doucoure,Everton,True,FW,71,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,FW,False,"FW,AMC,CM,AM",FW,FW,,,
ENG-Premier League,2324,Bournemouth-Everton,22,Ben Godfrey,Everton,True,LB,90,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,RB,True,"RB,CB,LB",RB,LB,,,
ENG-Premier League,2324,Bournemouth-Everton,23,Seamus Coleman,Everton,True,RB,90,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,RB,False,RB,RB,RB,,,
ENG-Premier League,2324,Bournemouth-Everton,32,Jarrad Branthwaite,Everton,True,CB,90,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Bournemouth-Everton,37,James Garner,Everton,True,CM,90,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,CM,False,"RM,CM,CM,RB,DM,AM,CM,DM",CM,CM,,,
ENG-Premier League,2324,Bournemouth-Everton,2,Nathan Patterson,Everton,False,RB,0,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,RB,False,"RB,RM",RB,RB,,,
ENG-Premier League,2324,Bournemouth-Everton,5,Michael Keane,Everton,False,CB,0,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,CB,False,"CB,DM",CB,CB,,,
ENG-Premier League,2324,Bournemouth-Everton,14,Beto,Everton,False,CM,12,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,FW,True,"FW,CM",FW,CM,,,
ENG-Premier League,2324,Bournemouth-Everton,18,Ashley Young,Everton,False,RM,19,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,RB,True,"LB,RB,RM,RW,CM",LB,RM,,,
ENG-Premier League,2324,Bournemouth-Everton,21,Andre Gomes,Everton,False,FW,19,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,CM,True,"CM,DM,LM,FW,AMC",CM,FW,,,
ENG-Premier League,2324,Bournemouth-Everton,27,Idrissa Gana Gueye,Everton,False,CM,0,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,CM,False,"CM,DM",CM,CM,,,
ENG-Premier League,2324,Bournemouth-Everton,28,Youssef Chermiti,Everton,False,FW,0,2024-03-30,Bournemouth,Everton,Bournemouth,Bournemouth,FW,False,"FW,LW,AM,LB",FW,FW,,,
ENG-Premier League,2324,Brentford-Manchester Utd,1,Mark Flekken,Brentford,True,GK,90,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Brentford-Manchester Utd,8,Mathias Jensen,Brentford,True,CM,90,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,CM,False,"CM,LM,CM,RM,RM,CM,LM",CM,CM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,11,Yoane Wissa,Brentford,True,FW,70,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,FW,False,"FW,LW,LF,AMC,RW",FW,FW,,,
ENG-Premier League,2324,Brentford-Manchester Utd,13,Mathias Jorgensen,Brentford,True,CB,90,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,17,Ivan Toney,Brentford,True,FW,90,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,FW,False,FW,FW,FW,,,
ENG-Premier League,2324,Brentford-Manchester Utd,20,Kristoffer Ajer,Brentford,True,CB,90,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,CB,False,"CB,RB,CB,RM,WB,CM",CB,CB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,22,Nathan Collins,Brentford,True,CB,90,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,23,Keane Lewis-Potter,Brentford,True,WB,86,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,WB,False,"WB,AML,LW,LF,LB,LW,CM,RW,CM,FW",LW,WB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,27,Vitaly Janelt,Brentford,True,CM,90,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,CM,False,"CM,RM,CM,LM,LM,CM,DM,LB,WB,CB",CM,CM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,30,Mads Roerslev,Brentford,True,WB,86,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,WB,False,"RB,LB,RB,WB,CB,LB",RB,WB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,33,Yehor Yarmoliuk,Brentford,True,CM,70,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,CM,False,"CM,LM,RM,RM,CM",CM,CM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,21,Thomas Strakosha,Brentford,False,GK,0,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Brentford-Manchester Utd,7,Neal Maupay,Brentford,False,WB,4,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,FW,True,"FW,CM,WB",FW,WB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,14,Saman Ghoddos,Brentford,False,WB,4,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,WB,False,"WB,CM,WB,RB,CM,RM,LW,LB,RB,RB,LB,LB,RB,LM",RB,WB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,15,Frank Onyeka,Brentford,False,CM,0,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,CM,False,"CM,RM,WB",CM,CM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,19,Bryan Mbeumo,Brentford,False,FW,20,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,FW,False,"FW,RF,RW,AMR,FW,RB,RW,WB",FW,FW,,,
ENG-Premier League,2324,Brentford-Manchester Utd,24,Mikkel Damsgaard,Brentford,False,CM,20,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,CM,False,"CM,FW,LM,RM,LM,CM,WB,RM",CM,CM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,26,Shandon Baptiste,Brentford,False,CM,0,2024-03-30,Brentford,Manchester United,Manchester United,Manchester United,CM,False,"CM,LM,FW",CM,CM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,24,Andre Onana,Manchester United,True,GK,90,2024-03-30,Brentford,Manchester United,Brentford,Brentford,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Brentford-Manchester Utd,2,Victor Lindelof,Manchester United,True,CB,68,2024-03-30,Brentford,Manchester United,Brentford,Brentford,CB,False,"CB,LB",CB,CB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,8,Bruno Fernandes,Manchester United,True,AM,90,2024-03-30,Brentford,Manchester United,Brentford,Brentford,AM,False,"CM,AM,RW,LW,RW,AM,DM,CM,RW,DM,FW",RW,AM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,10,Marcus Rashford,Manchester United,True,LW,79,2024-03-30,Brentford,Manchester United,Brentford,Brentford,LW,False,"FW,LW,LW,RW,LF,RW,RW,LW,FW",LW,LW,,,
ENG-Premier League,2324,Brentford-Manchester Utd,11,Rasmus Hojlund,Manchester United,True,FW,90,2024-03-30,Brentford,Manchester United,Brentford,Brentford,FW,False,FW,FW,FW,,,
ENG-Premier League,2324,Brentford-Manchester Utd,17,Alejandro Garnacho,Manchester United,True,RW,58,2024-03-30,Brentford,Manchester United,Brentford,Brentford,LW,True,"LM,LW,RW,LW,LB,LW,WB,RW,LW,FW,RW,LW",LW,RW,,,
ENG-Premier League,2324,Brentford-Manchester Utd,19,Raphael Varane,Manchester United,True,CB,45,2024-03-30,Brentford,Manchester United,Brentford,Brentford,CB,False,"CB,CB,LW",CB,CB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,20,Diogo Dalot,Manchester United,True,RB,90,2024-03-30,Brentford,Manchester United,Brentford,Brentford,RB,False,"RB,LB,RB,LB,LB,RB",RB,RB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,29,Aaron Wan-Bissaka,Manchester United,True,LB,90,2024-03-30,Brentford,Manchester United,Brentford,Brentford,RB,True,"RB,CB,LB",RB,LB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,37,Kobbie Mainoo,Manchester United,True,DM,79,2024-03-30,Brentford,Manchester United,Brentford,Brentford,DM,False,"DM,CM,DM,AM",DM,DM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,39,Scott McTominay,Manchester United,True,DM,90,2024-03-30,Brentford,Manchester United,Brentford,Brentford,DM,False,"FW,DM,RM,DM,AM,AM,CM,LW",DM,DM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,4,Sofyan Amrabat,Manchester United,False,DM,0,2024-03-30,Brentford,Manchester United,Brentford,Brentford,DM,False,"LB,DM,LB,DM,FW,CM",LB,DM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,5,Harry Maguire,Manchester United,False,CB,45,2024-03-30,Brentford,Manchester United,Brentford,Brentford,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,6,Lisandro Martinez,Manchester United,False,CB,22,2024-03-30,Brentford,Manchester United,Brentford,Brentford,CB,False,CB,CB,CB,,,
ENG-Premier League,2324,Brentford-Manchester Utd,7,Mason Mount,Manchester United,False,LW,11,2024-03-30,Brentford,Manchester United,Brentford,Brentford,DM,True,"CM,DM,AM,DM,LW,AM",DM,LW,,,
ENG-Premier League,2324,Brentford-Manchester Utd,14,Christian Eriksen,Manchester United,False,DM,0,2024-03-30,Brentford,Manchester United,Brentford,Brentford,DM,False,"CM,DM,DM,AM,LM,CM,AM",CM,DM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,18,Casemiro,Manchester United,False,DM,11,2024-03-30,Brentford,Manchester United,Brentford,Brentford,DM,False,"DM,CM",DM,DM,,,
ENG-Premier League,2324,Brentford-Manchester Utd,21,Antony,Manchester United,False,RW,32,2024-03-30,Brentford,Manchester United,Brentford,Brentford,RW,False,"RM,RW,RW,WB,LW,RF,LB",RW,RW,,,
ENG-Premier League,2324,Brentford-Manchester Utd,53,Willy Kambwala,Manchester United,False,CB,0,2024-03-30,Brentford,Manchester United,Brentford,Brentford,CB,False,"CB,RB",CB,CB,,,
ENG-Premier League,2324,Chelsea-Burnley,28,Dorde Petrovic,Chelsea,True,GK,90,2024-03-30,Chelsea,Burnley,Burnley,Burnley,GK,False,GK,GK,GK,,,
ENG-Premier League,2324,Chelsea-Burnley,2,Axel Disasi,Chelsea,True,CB,90,2024-03-30,Chelsea,Burnley,Burnley,Burnley,CB,False,"CB,RB",CB,CB,,,
ENG-Premier League,2324,Chelsea-Burnley,3,Marc Cucurella,Chelsea,True,LB,90,2024-03-30,Chelsea,Burnley,Burnley,Burnley,LB,False,"LB,RB,LB,RB,RB,LB",LB,LB,,,
ENG-Premier League,2324,Chelsea-Burnley,5,Benoit Badiashile,Chelsea,True,CB,90,2024-03-30,Chelsea,Burnley,Burnley,Burnley,CB,False,"CB,RB,LB",CB,CB,,,
ENG-Premier League,2324,Chelsea-Burnley,8,Enzo Fernandez,Chelsea,True,DM,90,2024-03-30,Chelsea,Burnley,Burnley,Burnley,DM,False,"CM,AM,AML,LM,DM,DM,AM",AM,DM,,,
ENG-Premier League,2324,Chelsea-Burnley,10,Mykhailo Mudryk,Chelsea,True,LW,90,2024-03-30,Chelsea,Burnley,Burnley,Burnley,LW,False,"CM,WB,LW,AML,LF,LM,AM,LW,RW",LW,LW,,,
ENG-Premier League,2324,Chelsea-Burnley,15,Nicolas Jackson,Chelsea,True,FW,90,2024-03-30,Chelsea,Burnley,Burnley,Burnley,FW,False,"FW,LF,CF,LW,DM,FW,AML",FW,FW,,,
ENG-Premier League,2324,Chelsea-Burnley,20,Cole Palmer,Chelsea,True,"RW,DM,AM",90,2024-03-30,Chelsea,Burnley,Burnley,Burnley,RW,True,"LM,RW,AM,RF,AMR,RW,AM,CM,CM,RW,CM,FW,AM,DM,RW,DM,AM",RW,RW,DM,AM,
ENG-Premier League,2324,Chelsea-Burnley,23,Conor Gallagher,Chelsea,True,AM,61,2024-03-30,Chelsea,Burnley,Burnley,Burnley,CM,True,"CM,DM,AMR,RM,AM,DM,AM,AML,AM,FW,CM,LW,RW,AM",AM,AM,,,
ENG-Premier League,2324,Chelsea-Burnley,25,Moises Caicedo,Chelsea,True,DM,72,2024-03-30,Chelsea,Burnley,Burnley,Burnley,DM,False,"CM,DM,DM,AM",DM,DM,,,
ENG-Premier League,2324,Chelsea-Burnley,27,Malo Gusto,Chelsea,True,RB,86,2024-03-30,Chelsea,Burnley,Burnley,Burnley,RB,False,"WB,RB,LW,RB,LB",RB,RB,,,
ENG-Premier League,2324,Chelsea-Burnley,6,Thiago Silva,Chelsea,False,CB,0,2024-03-30,Chelsea,Burnley,Burnley,Burnley,CB,False,CB,CB,CB,,,
